Date,Cases,Deaths,Cases Ratio,Deaths Ratio
2020-03-01,0.0,,NaN,
2020-03-02,0.0,,0.0,
2020-03-03,0.0,,0.0,
2020-03-04,0.0,,0.0,
2020-03-05,0.3267226451465351,,2.9612506942856207,
2020-03-06,0.6534452902930702,,3.230455302857041,
2020-03-07,0.6534452902930702,,2.220938020714216,
2020-03-08,0.6534452902930702,,1.9741671295237473,
2020-03-09,0.6534452902930702,,1.545000362235976,
2020-03-10,0.6534452902930702,,1.3161114196824981,
2020-03-11,0.6534452902930702,,0.9870835647618736,
2020-03-12,1.9603358708792105,,1.7767504165713726,
2020-03-13,1.9603358708792105,,1.254176764638616,
2020-03-14,1.9603358708792105,0.0,0.8810332644155565,0.0
2020-03-15,3.267226451465351,0.0,1.1612747820727924,0.0
2020-03-16,3.267226451465351,0.0,1.039035331328288,0.0
2020-03-17,3.920671741758421,0.0,1.0933848717362291,0.0
2020-03-18,4.900839677198026,0.0,1.174064151919409,0.0
2020-03-19,5.554284967491096,0.0,1.1355171835230575,0.0
2020-03-20,7.514620838370307,0.0,1.2691074404081233,0.0
2020-03-21,8.821511418956447,0.0,1.286119604488661,0.0
2020-03-22,9.801679354396052,0.0,1.2813103965658934,0.0
2020-03-23,13.068905805861403,0.0,1.4242488309189358,0.0
2020-03-24,14.049073741301008,0.0,1.3082237656261817,0.0
2020-03-25,19.27663606364557,0.0,1.4579732208304725,0.0
2020-03-26,24.504198385990133,0.0,1.4905624300095408,0.0
2020-03-27,26.464534256869342,0.0,1.3589875707486418,0.0
2020-03-28,31.038651288920832,0.0,1.3557533299138986,0.0
2020-03-29,30.711928643774296,0.0,1.2067524505614813,0.0
